what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666678740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666862078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1428666862188
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428666862547
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1428666864016
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428666867188
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1428666885406
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428666886562
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1428666891593
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428666899390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666911249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666929390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1428666929468
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428666932452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666939733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666939733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666939843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666988373
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428666989592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428666990858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667035139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1428667035217
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1428667038373
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1428667041951
activated,view,org.python.pydev,2.8.1.2013072611,"org.python.pydev.navigator.view",1428667044295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667045685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667052591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1428667052638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667053935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667053966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667054045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428667055919
activated,editor,org.python.pydev,2.8.1.2013072611,"org.python.pydev.editor.PythonEditor",1428667056763
